Kepler_ID,Metalicidad
7031132,-0.409
7031208,-0.206
7031340,-0.357
7031430,0.588
7031517,-0.396
7031638,-0.171
7031732,-0.138
7031742,0.097
7031767,0.031
7031898,-0.443
7031942,-0.074
7031948,0.167
7031992,-0.183
7032001,-0.557
7032117,-0.648
7032174,-0.979
7032383,-0.410
7032421,0.071
7032568,-0.717
7032687,-0.485
7032968,-0.538
7033233,0.376
7033671,0.192
7033713,-0.014
7033748,-0.816
7035812,0.018
7038096,0.186
7038988,-0.551
7041972,-0.611
7045435,-0.498
7045496,-0.345
7045605,-0.001
7046035,-0.086
7046804,-0.168
7047207,-0.643
7047299,-0.380
7047363,-0.333
7047824,0.192
7047922,-0.149
7049771,-0.252
7050754,-0.554
7051180,-0.341
7051984,0.031
7052511,0.311
7053328,-0.149
7090524,0.050
7090867,0.029
7091432,-0.135
7093401,0.069
7094486,0.137
7094944,0.027
7097534,-0.383
7097965,-0.357
7098255,-0.104
7098355,-0.030
7100673,-0.256
7101726,-0.101
7101828,-0.150
7102227,-0.061
7102316,-0.134
7103300,-0.219
7103919,-0.355
7105574,-0.220
7106173,-0.069
7106437,-0.022
7106438,-0.061
7107561,0.052
7107567,-0.218
7107802,-0.048
7108433,-0.440
7109675,-0.110
7109680,-0.135
7109851,-0.400
7115200,-0.468
7115291,-0.241
7115332,-0.241
7115384,0.326
7115463,-0.105
7115550,-0.385
7115597,0.228
7115785,0.008
7115878,-0.197
7115925,-0.011
7116024,0.010
7116043,0.102
7116117,0.132
7116226,-0.186
7116236,-0.310
7116282,-0.288
7116519,0.063
7116859,-0.257
7117003,-0.446
7117050,0.253
7117126,0.049
7117147,-0.521
7117355,0.045
7117485,-0.544
7117513,0.130
7117541,-0.001
7117549,-0.173
7117710,0.001
7118364,-0.474
7118545,-0.519
7119080,-0.373
7119481,-0.170
7120108,-0.090
7121885,-0.108
7122259,-0.122
7123580,-0.008
7123614,-0.058
7124026,-0.164
7124613,-0.121
7125636,-0.726
7125794,-0.498
7128918,-0.377
7129465,0.013
7130418,-0.050
7130612,-0.149
7131760,-0.471
7132015,0.558
7132462,-0.310
7132542,-0.402
7132798,-0.083
7133294,-0.288
7134626,-0.337
7134976,0.143
7135549,-0.213
7135852,-0.744
7136729,-0.452
7136958,-0.366
7137213,-0.394
7137725,-0.144
7137798,-0.342
7138841,-0.212
7174351,0.071
7174617,-1.095
7174911,0.006
7175184,-0.326
7176424,-0.135
7177555,-0.107
7177766,0.009
7183745,-0.118
7184556,0.012
7185487,0.574
7185710,-0.005
7186259,-0.141
7186436,-0.030
7186665,-0.563
7189825,-0.458
7190639,-0.200
7191523,-0.121
7191646,-0.112
7192680,-0.264
7198587,0.142
7198648,-0.177
7198881,0.249
7199060,-0.078
7199397,-0.499
7199644,-0.459
7199724,-0.077
7199756,-0.026
7199774,-0.121
7199883,-0.075
7199906,-0.278
7199935,-0.260
7200102,0.081
7200225,0.012
7200301,0.036
7200485,-0.256
7202957,0.149
7203179,-0.062
7203194,-0.035
7203326,-0.444
7203858,-0.072
7204073,-0.377
7204233,0.083
7204981,-0.292
7205717,0.078
7206422,0.032
7207061,-0.018
7207081,-0.295
7211141,-0.194
7211221,-0.158
7211469,-0.478
7211879,-0.357
7212066,-0.400
7212184,-0.228
7212722,-0.523
7213311,-0.928
7214090,-0.046
7215603,-0.136
7215678,-0.270
7216284,0.051
7217088,-0.502
7219825,-0.199
7219906,-0.027
7220320,0.046
7220429,-0.047
7222086,0.144
7255910,-0.359
7256460,-0.403
7256914,-0.133
7257363,-0.214
7257966,-0.041
7258902,-0.261
7259249,0.066
7259298,-0.463
7265298,-0.051
7266212,0.011
7269493,-0.199
7269881,-0.169
7269974,-0.361
7270230,-0.115
7272132,-0.364
7273277,-0.702
7277317,0.083
7281217,-0.501
7281229,0.022
7281356,-0.248
7281399,-0.666
7281411,-1.014
7281454,-1.575
7281484,-0.090
7281616,-0.514
7281668,-0.222
7281694,0.325
7281699,-0.045
7282008,-0.003
7282042,-0.280
7282154,-0.325
7282168,-0.503
7282470,-0.434
7282872,-0.514
7283710,0.003
7285673,-0.530
7285757,-0.531
7286173,-0.020
7286911,-0.248
7287028,-0.164
7287415,-0.045
7287677,-0.421
7287683,0.059
7287995,-0.524
7288306,-0.440
7288444,-0.533
7289139,-0.070
7289157,-0.199
7289162,-0.169
7289165,-0.174
7289317,-0.223
7289338,-0.002
7289577,-0.274
7294743,-0.058
7295235,-0.345
7295570,-0.253
7296086,0.122
7296438,-0.088
7300182,-0.304
7303253,-0.272
7303287,-0.077
7304449,0.577
7335514,-0.267
7335713,-0.548
7335972,0.069
7336093,0.347
7336754,-0.402
7340624,0.046
7345136,-0.138
7345248,-0.378
7345335,-0.374
7347246,0.109
7350067,0.560
7351237,-0.276
7352727,-0.396
7353970,-0.355
7357531,-0.182
7362450,-0.081
7362534,-0.572
7362632,-0.402
7362696,-0.565
7362852,-0.214
7363829,-0.018
7364176,-0.712
7365447,-0.340
7366036,-0.341
7366065,-0.265
7366258,-0.014
7366501,-0.224
7366895,-0.142
7367164,-0.072
7368103,-0.107
7368137,-0.452
7368664,-0.023
7369523,-0.313
7369865,0.042
7373451,-0.101
7373877,0.142
7374746,-0.528
7375100,0.448
7376490,-0.332
7376500,-1.155
7376982,-0.037
7376983,0.116
7377033,-1.244
7377200,-0.217
7377343,-0.110
7379385,-0.299
7380537,-0.372
7380829,-0.289
7381580,-0.324
7381695,0.009
7382313,-0.531
7383840,0.014
7385387,0.018
7385478,-0.524
7386200,-0.390
7386391,-0.111
7386827,0.031
7416016,-0.311
7416306,-0.155
7416646,-0.082
7418173,-0.423
7419318,0.034
7421876,-0.183
7422883,-0.251
7427764,-0.054
7428316,-0.300
7428736,-0.293
7429240,-0.091
7429287,-0.517
7430034,-0.233
7431665,-0.178
7431709,-0.145
7433585,-0.245
7434875,0.169
7435780,-0.094
7436177,-0.334
7436215,-0.172
7439316,-0.140
7440715,-0.444
7440748,-0.093
7445445,-0.338
7446631,-0.013
7447200,-0.748
7447895,0.089
7448023,-0.079
7449136,-0.058
7449541,-0.355
7449554,-0.261
7449844,-0.177
7450747,-0.197
7451315,-0.315
7455287,-0.036
7455553,-0.301
7455981,-0.654
7456001,-0.361
7456380,-0.423
7456521,-0.689
7457278,-0.010
7457296,-0.290
7458309,-0.395
7458433,-0.103
7458743,-0.064
7458762,-0.006
7461307,-0.036
7461314,-0.076
7461521,-0.141
7463685,-0.189
7464205,-0.241
7466270,-1.071
7466863,-0.359
7468295,-0.378
7499398,0.318
7499571,-0.148
7501646,0.357
7503885,-0.020
7504328,-0.199
7504778,-0.037
7509886,0.106
7510820,-0.127
7512982,-0.220
7515336,-0.063
7515670,-0.424
7515679,-0.064
7515762,-0.051
7516809,-0.436
7522911,-0.031
7523542,-0.212
7529266,-0.458
7531677,-0.139
7532973,-0.179
7534267,-0.236
7537945,-0.518
7538434,-0.526
7538450,-0.110
7539174,-0.464
7539277,0.106
7541746,-0.188
7542369,-0.684
7542813,-0.573
7543649,-0.361
7549209,-0.070
7550875,-0.155
7552344,-0.562
7552701,0.035
7581535,0.021
7582689,-0.294
7582691,-0.257
7583650,-0.150
7584650,-0.335
7584778,-0.600
7585481,0.032
7588436,-0.245
7592339,-0.601
7592529,-0.401
7592922,-0.304
7593110,-0.207
7595157,0.029
7596240,-0.011
7597005,0.051
7597703,-0.721
7598128,-0.229
7598326,-0.149
7599004,-0.259
7601633,-0.305
7601665,-0.113
7601918,-0.197
7602070,-0.232
7602351,-0.242
7604328,-0.210
7605093,-0.150
7605600,0.148
7609553,-0.023
7610663,-0.130
7612691,-1.602
7613246,-0.458
7613620,0.386
7618231,0.143
7618364,-0.109
7619236,-0.033
7619667,-0.978
7620413,-0.342
7620660,-0.265
7620844,-0.551
7622059,-0.439
7622072,-0.574
7622473,0.571
7624297,-0.606
7625138,-0.136
7625143,-0.231
7626370,-0.113
7626506,-0.588
7629518,-0.098
7630229,-0.201
7631138,0.019
7631194,-0.491
7658229,-0.156
7659389,0.322
7661065,-0.096
7661409,-0.345
7661893,-0.240
7662209,-0.485
7662744,-0.006
7663405,0.152
7663691,-0.022
7663804,-0.505
7664272,0.019
7668416,0.054
7668648,-0.336
7668663,-0.179
7670485,-0.278
7670617,-0.452
7670943,-0.231
7671594,0.524
7671950,0.050
7672097,-0.276
7672215,-0.058
7673192,-0.220
7673841,-0.297
7674050,-0.204
7676423,-0.580
7677005,-0.201
7678434,-0.125
7679812,-0.287
7681230,-0.103
7684873,-0.047
7685981,-0.249
7686191,-0.054
7687365,-0.179
7690521,-0.511
7690782,-0.303
7690844,0.040
7690855,-0.548
7691260,-0.392
7691527,-0.438
7692093,-0.020
7692248,-0.056
7694615,-0.100
7695087,0.191
7695093,-0.304
7695445,-0.069
7697103,-0.648
7697568,-0.058
7698701,-0.223
7699298,-0.410
7700500,-0.399
7700561,-0.359
7700578,-0.157
7700590,-0.631
7700622,-0.088
7700871,-0.405
7701809,-0.070
7703882,-0.243
7703910,-0.100
7703955,-0.403
7707736,-0.293
7707742,-0.118
7708193,-0.486
7708215,0.055
7730747,0.113
7731281,0.212
7732791,0.279
7733540,0.281
7733731,-0.394
7741048,-0.030
7741837,-0.145
7742408,0.480
7743464,0.073
7747091,0.082
7747197,-0.132
7747425,-0.139
7747457,-0.181
7747835,-0.229
7748487,0.046
7749002,0.068
7749318,-1.000
7749773,0.212
7750342,-0.198
7750419,-0.086
7750740,-0.217
7751133,-0.062
7751294,-0.364
7751562,-0.049
7751571,-0.166
7755636,-0.184
7755741,-0.099
7757620,-0.043
7757698,-0.312
7758018,0.010
7761545,-0.242
7761585,-0.126
7761918,-0.183
7762153,0.325
7762717,0.258
7762723,-0.217
7762886,0.208
7763269,-0.263
7764367,0.138
7765528,-0.041
7767162,-0.094
7767559,-0.257
7767733,-0.242
7767781,-0.575
7768451,-0.012
7768952,-0.251
7769072,-0.167
7769815,-0.315
7769819,-0.075
7770450,0.126
7770471,-0.114
7770901,-0.491
7771181,-0.274
7772914,-0.543
7773179,-0.249
7777365,-0.178
7777372,-0.122
7777397,-0.115
7777416,-0.072
7777471,-0.205
7777522,-0.142
7778427,-0.013
7778437,0.159
7778621,0.329
7778664,-0.232
7778767,0.107
7779077,0.102
7798259,-0.187
7800285,-0.358
7801070,-0.014
7802136,-0.529
7802719,-0.436
7804128,0.380
7808587,-0.325
7809049,0.385
7810483,-0.104
7811057,0.413
7811211,-0.575
7811397,0.000
7811537,0.107
7812167,-0.151
7812179,-0.109
7812455,-0.197
7812893,0.118
7812990,-0.097
7813039,-0.098
7815744,-0.537
7815931,-0.131
7816665,-0.171
7816680,-0.041
7816935,-0.090
7819520,-0.126
7820699,-0.419
7821010,-0.265
7825899,0.171
7826620,-1.016
7826659,0.478
7829836,0.003
7830321,-0.417
7830637,-0.431
7830953,0.256
7831264,-0.064
7831363,-0.576
7832356,-0.114
7832787,-0.115
7833305,-0.521
7834045,-0.509
7834712,0.313
7835312,-0.371
7836096,0.248
7837526,-0.626
7837733,0.074
7838639,-0.211
7838655,-0.124
7838675,-0.058
7840035,-0.218
7840044,-0.201
7841368,-0.009
7841925,-0.244
7841986,-0.016
7842610,-0.089
7847104,-0.327
7847927,-0.297
7849854,0.270
7866914,-0.235
7866921,-0.142
7868092,0.036
7868967,0.152
7869917,0.011
7870032,0.033
7870250,-0.206
7870282,-0.083
7870390,-0.195
7871395,0.018
7871954,0.102
7874976,-0.251
7877496,0.120
7877818,0.009
7877820,-0.388
7877824,0.116
7877978,-0.936
7879433,-0.404
7879648,-0.255
7881464,-0.025
7882360,-0.150
7884986,-0.105
7885494,-0.020
7885518,-0.352
7885558,0.003
7885570,-0.422
7886329,-0.604
7887791,-0.379
7887890,-0.005
7888863,-0.306
7888957,0.117
7889486,0.030
7891264,-0.436
7891294,-0.168
7897936,-0.030
7898352,-0.238
7898576,-0.179
7899070,-0.234
7900100,-0.102
7900114,0.177
7900450,-0.234
7900695,-0.115
7900727,-0.066
7901016,-0.163
7901948,-0.137
7902003,-0.191
7902204,0.130
7902719,-0.723
7903086,0.084
7905106,-0.219
7906671,-0.097
7906739,-0.446
7906882,-0.180
7906892,-0.403
7907423,0.221
7907808,0.173
7908367,0.203
7910148,-0.926
7914906,-0.043
7916058,-0.187
7917068,-0.290
7918172,0.069
7918478,-0.484
7918652,-0.280
7918992,-0.505
7919516,-0.147
7919653,-0.065
7919867,-0.231
7935997,0.243
7936194,0.446
7938468,-0.192
7938496,-0.043
7938499,-0.348
7938883,-0.242
7939330,-0.170
7939761,-0.114
7940533,-0.296
7941200,-0.003
7941635,0.127
7943535,-0.190
7947631,-1.030
7948619,-0.269
7948784,-0.044
7949593,-0.244
7950158,-0.275
7950644,-0.231
7950775,-0.369
7951018,0.213
7954278,-0.357
7955301,-0.072
7955580,0.304
7959310,-0.343
7960547,-0.549
7960980,0.147
7967100,-0.111
7967210,-0.248
7967861,-0.362
7968683,-0.072
7970194,-0.069
7970629,-0.555
7970760,-0.277
7971389,-0.247
7972785,-0.091
7974634,-0.011
7975727,-0.315
7976136,0.019
7976435,-0.056
7976520,-0.181
7977197,-0.301
7978202,-0.212
7979297,-0.228
7982917,0.256
7983117,-0.098
7983756,-0.419
7984047,0.006
7984574,-0.304
7985167,-0.525
7987749,-0.297
7987866,-0.583
7989422,-0.618
8004903,-0.048
8005002,0.130
8007174,0.108
8007644,-0.012
8007675,-0.338
8008067,0.154
8008128,-0.168
8008206,-0.051
8008913,-0.100
8009350,-0.098
8009496,-0.323
8009500,-0.333
8009811,0.006
8013419,-0.305
8015907,0.103
8016211,0.229
8016214,-0.349
8016650,0.486
8016691,-0.326
8016692,-0.069
8017703,-0.556
8018547,-0.498
8019043,-0.448
8022244,-0.023
8022489,-0.123
8022520,-0.221
8023317,-0.115
8025596,-0.059
8025718,-0.099
8026752,-0.075
8027902,-0.115
8028465,-0.994
8029197,-0.762
8029848,0.253
8030148,-0.506
8030339,-0.181
8035322,0.115
8036287,0.220
8036863,-0.299
8037038,0.111
8037145,0.072
8037926,-0.096
8039892,-0.317
8039925,-0.237
8040308,-0.098
8040457,-0.606
8041216,0.191
8042453,-0.090
8042644,-0.323
8042747,-0.078
8042789,-0.042
8042835,-0.269
8043052,-0.287
8043638,0.128
8043714,-0.059
8043721,-0.079
8043882,-0.078
8043968,-0.100
8044083,-0.160
8044600,-0.050
8044608,-0.547
8046659,-0.095
8046689,-0.115
8047283,-0.197
8047428,-0.012
8051946,-0.107
8053552,-0.477
8054719,-0.795
8056651,-0.141
8056665,0.063
8058507,-0.140
8073705,-0.364
8073806,-0.262
8074805,-0.073
8075618,0.001
8076215,-0.401
8076630,-0.905
8077137,-0.048
8078502,-0.167
8081187,-0.415
8081239,-0.024
8081389,-0.253
8081482,-0.154
8081899,-0.049
8081905,0.214
8082001,0.060
8087812,-0.201
8088354,-0.429
8091197,-0.093
8094140,0.426
8094221,-0.108
8094942,0.119
8095099,-0.241
8095110,-0.229
8095441,-0.527
8097825,-0.245
8098212,-0.036
8098300,-0.398
8098728,-0.602
8098960,-0.229
8099138,-0.267
8099517,-0.203
8104030,-0.486
8104207,-0.023
8104436,-0.513
8105398,-0.762
8105719,-0.124
8106112,-0.032
8106139,-0.190
8106610,-0.063
8106973,-0.397
8107034,-0.160
8107115,-0.330
8107150,-0.374
8107225,0.157
8107380,0.063
8107611,-0.164
8108437,-0.043
8108450,-0.221
8109107,-0.165
8109692,-0.134
8110733,-0.084
8110757,-0.606
8110758,-0.013
8110767,0.237
8111381,-0.143
8111622,-0.090
8111919,-0.052
8112013,-0.317
8112324,-0.976
8113154,-0.541
8115647,-0.210
8120608,-0.081
8120820,-0.042
8121067,-0.083
8121310,-0.324
8121328,-0.223
8123170,-0.519
8125580,-1.714
8125917,-0.030
8126531,0.207
8126558,-0.052
8127586,-0.162
8127607,-0.145
8127639,-0.207
8128067,-0.335
8128965,-0.228
8129005,-0.269
8129042,-0.023
8129189,-0.614
8129333,-0.204
8129641,-0.052
8142787,-0.286
8142942,0.098
8143170,0.086
8145789,-0.502
8145958,-0.158
8149484,-0.111
8150320,-0.201
8151055,-0.291
8153568,-0.371
8155368,-0.126
8155584,-0.334
8155654,0.112
8156120,-0.179
8158127,-0.102
8158324,-0.339
8158429,-0.186
8160953,0.067
8161561,-0.285
8161830,-0.115
8162376,-1.382
8162789,-0.135
8162790,-0.142
8163784,-0.264
8164012,-0.305
8164257,0.051
8164262,-0.113
8165617,-0.122
8165946,-0.205
8167504,-0.290
8167938,0.175
8167959,-0.127
8167978,-0.399
8167996,-0.042
8168187,-0.441
8168509,-0.119
8168581,-0.055
8174625,-0.036
8175131,-0.314
8176019,-0.099
8176564,-0.359
8176650,-0.093
8176653,-0.089
8177798,-0.109
8178616,-0.498
8179190,-0.333
8179286,-0.118
8179325,-0.029
8179747,-0.264
8179973,-0.183
8180020,-0.199
8180063,-0.314
8180290,-0.105
8181016,-0.795
8182107,0.276
8183288,-0.319
8183389,-0.508
8183911,-0.877
8189801,-0.365
8190354,-0.519
8192427,-0.303
8192861,-0.353
8192911,-0.881
8193178,-0.345
8193315,-0.250
8195877,-0.535
8196180,-0.437
8196226,-0.288
8197176,-0.242
8197343,-0.270
8197406,-0.162
8197560,-0.188
8197761,-0.410
8197767,-0.523
8197793,-0.136
8210018,-0.724
8210370,-0.257
8210721,-0.016
8211521,-0.570
8211605,-0.732
8211824,-0.418
8216763,-0.202
8218379,-0.210
8219268,0.509
8219673,-0.130
8222395,-0.101
8222627,0.031
8222813,0.245
8223328,-0.222
8223445,0.043
8223568,-0.108
8223655,-0.048
8226050,-0.078
8226720,-0.548
8226994,0.063
8227086,-0.435
8227464,-0.172
8229048,-0.328
8229361,-0.157
8229458,-0.078
8229696,-0.343
8230616,-0.480
8230809,-0.517
8231299,-0.398
8231667,-0.163
8231877,-0.648
8233326,0.294
8233702,-0.062
8233802,-0.181
8234477,0.017
8234889,-0.066
8235924,-0.050
8240109,-0.189
8240123,-0.050
8240617,-0.510
8240746,-0.526
8240790,-0.235
8240861,-0.236
8240904,0.106
8241079,-0.366
8241258,-0.241
8241736,-0.267
8242350,-0.209
8242434,0.437
8242681,-0.088
8242769,0.052
8243263,-0.065
8243283,-0.146
8244173,-0.748
8244190,-0.014
8244295,0.064
8244947,-0.341
8245108,-1.522
8246781,-0.139
8247638,-0.156
8247770,0.122
8247771,0.058
8248103,-0.011
8255058,0.006
8255887,0.128
8256044,-0.008
8256049,-0.286
8256453,-0.798
8256882,-0.428
8257205,-0.041
8257407,-0.575
8258103,-0.213
8258160,-0.078
8258171,-0.028
8259713,-0.361
8260198,-0.569
8260218,-0.277
8260234,-0.377
8260269,-0.132
8260902,-0.189
8261920,-0.152
8262223,-0.170
8263187,-0.372
8263545,-0.225
8263746,-0.094
8263752,-0.284
8264070,-0.413
8264402,-0.189
8265156,-0.126
8265218,-0.250
8265520,-0.404
8265990,-0.205
8266276,0.305
8277797,-0.487
8278073,-0.512
8278371,-0.900
8278685,-0.255
8279146,-0.408
8279765,-0.103
8280511,-0.951
8282651,-0.235
8282846,-0.098
8283875,-0.476
8285254,-1.510
8285970,-0.168
8288404,-0.119
8288719,-1.115
8288741,-0.326
8288947,-0.038
8293631,-0.546
8294484,-0.308
8294683,-0.541
8295671,-0.282
8296467,-0.288
8297017,-0.488
8297319,-0.312
8299955,-0.285
8300828,-0.137
8301013,-0.115
8301878,-0.110
8302302,-0.343
8302450,-0.669
8302455,-0.263
8302473,0.013
8307354,-0.138
8307489,-0.174
8308070,-0.385
8308260,0.155
8308347,-0.598
8308516,-0.565
8308639,-0.029
8308682,0.027
8309169,-0.636
8311864,-0.204
8312222,-0.463
8312852,-0.122
8313667,-0.158
8313697,-0.134
8314801,-0.237
8316503,-0.342
8320630,0.003
8321314,0.098
8323753,-0.134
8323764,-0.175
8324518,-0.020
8326342,-0.388
8328916,-0.172
8329346,0.005
8330207,-0.356
8330548,0.026
8330575,-0.314
8331612,-0.060
8332521,-0.227
8332986,-0.599
8344004,-0.133
8345172,-0.004
8345358,-0.121
8345384,-0.729
8345473,0.340
8346392,-0.017
8349399,-0.144
8349405,-0.422
8349582,-0.143
8351704,-0.005
8351919,0.045
8352009,-0.104
8352016,-0.375
8352537,-0.121
8355131,-0.400
8355178,-0.086
8355239,-0.134
8356054,-0.495
8358008,-0.565
8358012,0.021
8359498,0.174
8359569,-0.099
8360041,-0.220
8360640,-0.144
8361905,-0.552
8362974,-0.349
8364115,-0.297
8364119,-0.388
8364232,-0.127
8364969,-0.556
8365739,-0.197
8367113,-0.113
8367298,-0.127
8367644,0.106
8374077,0.051
8374394,-0.412
8374494,0.003
8374499,-0.246
8374580,0.228
8374741,-0.282
8376848,-0.165
8377197,-0.127
8378278,-0.357
8378634,-0.140
8378656,-0.359
8378922,-0.426
8379021,-0.157
8379547,-1.193
8379705,-0.154
8380709,-0.136
8380743,-0.412
8381204,-0.090
8381592,-0.151
8381693,-0.591
8382339,-0.102
8386035,-0.241
8391983,-0.122
8394475,-0.201
8394721,-0.263
8395660,-0.365
8395870,-0.203
8396288,-0.052
8396405,-1.455
8396660,-0.373
8397446,-0.268
8397675,-0.577
8397947,-0.510
8409295,-0.474
8409588,-0.488
8410415,-0.387
8410727,-0.151
8411947,-0.187
8413968,-0.149
8414159,-0.385
8414216,0.084
8414716,0.169
8414907,0.006
8414914,-0.174
8415200,-0.134
8415745,-0.124
8416523,0.019
8417078,-0.315
8418018,-0.286
8418129,-0.124
8423344,0.423
8426567,0.373
8429014,-0.041
8429314,-0.153
8429415,-0.503
8429566,-0.344
8429668,-0.871
8429817,-0.501
8430053,-0.082
8430105,-0.596
8430964,-0.028
8432249,-0.172
8435247,-0.772
8439323,-0.497
8439618,-0.282
8439949,-0.127
8440062,-0.173
8442463,0.288
8442795,-0.976
8443265,-0.269
8443527,-0.311
8443812,-0.575
8444552,-0.753
8444868,-0.171
8445775,-0.428
8453191,-0.330
8453211,-0.407
8453214,-0.181
8453324,-0.324
8453851,-0.055
8456679,-0.358
8458207,-0.030
8459354,-0.013
8459663,-1.463
8460600,-0.518
8460634,-0.556
8462258,-0.195
8463346,-0.949
8474898,-0.389
8479107,-0.989
8479386,-0.497
8480285,-0.284
8480582,-0.213
8480642,-0.304
8481129,0.323
8482059,0.112
8482513,-0.019
8483241,-0.011
8483258,0.204
8483366,-0.054
8487645,0.154
8487748,-0.605
8487777,-0.417
8487805,-0.210
8487838,0.019
8488381,-0.069
8488876,0.037
8488878,-0.120
8489260,0.154
8490993,-0.024
8491277,0.027
8491745,-0.345
8492026,0.098
8492101,0.242
8493354,-0.225
8494142,-0.674
8494263,-0.024
8494410,-0.230
8494542,-0.360
8494617,-0.111
8494783,-0.105
8495232,-0.753
8495415,0.003
8499922,-0.499
8501062,-0.259
8504570,-0.012
8505215,-0.426
8505670,-0.670
8505920,-0.152
8506766,-0.224
8507073,-0.199
8507475,0.066
8507586,-0.245
8508126,-0.013
8508493,-0.197
8509346,-0.576
8509361,-0.200
8509442,-0.159
8509781,-0.187
8510197,-0.475
8516349,0.252
8517303,-0.810
8517433,-0.580
8519253,-0.536
8521059,-0.327
8524110,-0.245
8524346,-0.323
8525101,-0.290
8525286,0.035
8526387,-0.166
8527297,-0.046
8540376,-0.153
8542879,-0.067
8543100,-0.029
8543278,-0.563
8543279,0.057
8544992,-0.329
8544996,-0.281
8545603,-0.027
8546464,-0.264
8546542,0.050
8547140,-0.079
8547213,-0.312
8547366,-0.265
8547429,0.100
8547525,-0.232
8547537,-0.121
8548069,0.005
8548403,-0.075
8548427,0.189
8548454,-0.084
8552202,-0.519
8552498,-0.237
8552500,-0.177
8552540,-0.139
8552565,-0.075
8552583,-0.024
8552587,-0.107
8552607,-0.188
8552719,0.015
8553788,-0.097
8553907,-0.351
8554498,0.116
8554701,-0.265
8555967,-0.275
8556077,-0.304
8557246,-0.240
8557374,-0.051
8558011,-0.005
8559152,-0.183
8559589,-0.283
8559644,0.005
8559796,-0.215
8559863,-0.438
8560280,-0.096
8560285,-0.267
8560475,-0.028
8560804,-0.078
8560840,0.280
8560861,-0.084
8560927,-0.175
8560940,-0.374
8561192,-0.160
8561231,-0.159
8564587,-0.045
8564674,-0.091
8564976,-0.199
8565266,-0.026
8565900,-0.010
8565912,-0.298
8566113,-0.323
8569819,-0.073
8570210,-0.403
8570333,0.340
8571421,-0.047
8572936,-0.263
8573168,-0.116
8573193,-0.200
8574270,-0.522
8574794,0.251
8575061,-0.130
8578780,0.101
8579684,-0.054
8580438,-0.136
8581232,-0.373
8581240,-0.055
8581658,-0.482
8582291,-0.239
8583696,-0.135
8587439,-0.669
8588377,-0.384
8588982,0.339
8589731,-0.044
8589754,-0.329
8590149,-0.182
8590527,-0.524
8590776,-0.231
8590780,-0.473
8591173,0.086
8591693,-0.157
8604993,-0.222
8605074,-0.239
8607720,-0.106
8608490,-0.140
8608544,-0.067
8609450,-0.374
8610483,-0.153
8611257,0.078
8611344,0.314
8611781,-0.245
8611832,-0.567
8612275,-0.120
8612291,-0.080
8612847,-0.156
8613218,-0.174
8613338,-0.125
8613446,-0.076
8613535,-0.012
8613769,-0.076
8616637,0.009
8616873,-0.225
8617363,-0.083
8618147,0.079
8618226,-0.079
8620402,0.044
8620561,-0.850
8620565,-0.124
8621026,-0.129
8621348,-0.426
8622875,-0.223
8624520,-0.962
8624860,-0.206
8625408,-0.097
8625732,-0.036
8625813,-0.031
8625821,-0.689
8625925,-0.049
8626325,0.319
8628665,-0.182
8628758,-0.383
8628761,-0.471
8628973,0.165
8630788,0.012
8630840,0.062
8631160,-0.233
8631504,0.431
8631751,0.218
8635938,0.152
8636333,-0.300
8636434,-0.221
8636539,-0.180
8636600,-0.024
8637903,-0.082
8639155,-0.026
8639908,-0.675
8644288,0.169
8644365,-0.181
8644545,-0.577
8644911,-0.307
8645191,-0.140
8646141,-0.155
8647295,-0.315
8649876,-0.030
8651551,-0.365
8652360,-0.545
8652577,-0.470
8652997,-0.584
8652999,0.012
8655076,0.193
8655354,-0.599
8655458,-0.146
8668810,-0.624
8669092,-0.826
8672910,-0.074
8673511,0.170
8676038,-0.128
8676061,-0.067
8676148,0.130
8677057,-0.057
8677186,-0.076
8678345,-0.355
8678594,0.121
8678664,0.048
8678691,0.490
8680979,-0.097
8681734,0.183
8681833,0.041
8682094,-0.014
8682751,-0.098
8683144,-0.286
8685497,-0.062
8686097,-0.357
8686150,0.180
8686442,-0.125
8686761,-0.188
8689031,-0.487
8689373,0.052
8689793,-0.509
8690001,-1.172
8692861,-0.540
8693536,-0.028
8694309,-0.176
8695311,-0.093
8700506,-0.098
8700537,-0.604
8700558,-0.244
8700895,-0.194
8702537,-0.336
8702921,0.158
8703129,0.109
8703506,-0.327
8703884,-0.029
8708961,-0.343
8709688,0.055
8711548,-0.223
8711794,-1.085
8712863,-0.469
8715564,-0.612
8715589,-0.269
8718273,-0.147
8719419,-0.400
8719897,0.050
8733497,-0.358
8733898,0.565
8736245,-0.620
8737343,0.065
8737796,-0.219
8738115,-0.604
8738244,0.416
8738735,-0.359
8738775,-0.037
8740744,-0.036
8741470,-0.008
8742270,-0.128
8742590,-0.189
8742735,-0.263
8743082,-0.029
8743244,0.016
8745553,-0.508
8746295,-0.007
8746310,-0.405
8747009,-0.284
8747222,0.042
8747910,-0.202
8748435,-0.288
8749844,0.019
8750043,-0.378
8750094,-0.126
8750503,-0.213
8751796,-0.139
8751933,-0.180
8752940,0.272
8753657,-0.187
8753896,-0.191
8757213,0.132
8757824,-0.094
8757910,0.058
8758136,-0.088
8758161,-0.371
8758204,-0.014
8760040,-0.117
8760135,0.111
8760760,-0.521
8761550,0.088
8765560,-0.408
8766268,-0.097
8766650,-0.063
8767034,-0.318
8773015,-0.263
