ID,Long,Fecha_inicio,Fecha_final
7987749,64797.0,2009-05-13 00:16:56.765419,2013-05-11 12:01:05.816208
9571186,64794.0,2009-05-13 00:18:17.077521,2013-05-11 12:02:47.769161
8374741,65263.0,2009-05-02 00:55:47.497130,2013-05-11 12:01:34.900677
9272070,64792.0,2009-05-13 00:17:55.521392,2013-05-11 12:02:19.659096
5823557,64798.0,2009-05-13 00:17:08.815188,2013-05-11 12:01:08.861852
8608490,64792.0,2009-05-13 00:18:20.639753,2013-05-11 12:02:45.310298
7429287,65261.0,2009-05-02 00:56:44.624958,2013-05-11 12:02:32.673266
10405546,64814.0,2009-05-13 00:17:23.769019,2013-05-11 12:01:50.286026
9540675,51732.0,2009-05-13 00:17:04.382844,2013-05-11 12:01:23.044125
6307521,64797.0,2009-05-13 00:17:17.797637,2013-05-11 12:01:20.914253
5563080,64798.0,2009-05-13 00:17:14.263177,2013-05-11 12:01:13.714597
10549924,52200.0,2009-05-02 00:55:27.931635,2013-05-11 12:01:21.816508
3752110,64796.0,2009-05-13 00:17:58.157738,2013-05-11 12:01:55.643843
3115480,64794.0,2009-05-13 00:18:10.765425,2013-05-11 12:02:07.632233
4902202,50173.0,2009-05-13 00:18:45.418647,2013-04-08 11:01:39.731931
4056579,64796.0,2009-05-13 00:18:05.271449,2013-05-11 12:02:04.889948
8751796,65267.0,2009-05-02 00:56:10.430022,2013-05-11 12:02:00.122936
10020423,64793.0,2009-05-13 00:17:11.061746,2013-05-11 12:01:33.270630
7772914,64796.0,2009-05-13 00:17:09.544001,2013-05-11 12:01:18.554133
8219673,64792.0,2009-05-13 00:18:14.821941,2013-05-11 12:02:35.711899
10330115,64791.0,2009-05-13 00:17:46.983226,2013-05-11 12:02:16.728178
5706966,64798.0,2009-05-13 00:17:54.827109,2013-05-11 12:01:59.202375
3836375,63175.0,2009-06-20 06:22:57.013870,2013-05-11 12:02:37.237368
5802486,50190.0,2009-06-20 06:22:16.171605,2013-05-11 12:01:37.957788
5642688,54969.0,2009-12-19 21:31:53.285985,2013-05-11 12:01:22.503967
12405333,64795.0,2009-05-13 00:17:18.982735,2013-05-11 12:01:59.578188
3966262,51817.0,2009-05-13 00:17:47.311056,2013-05-11 12:01:43.921832
6933567,64792.0,2009-05-13 00:18:17.906565,2013-05-11 12:02:32.477376
4150496,63170.0,2009-06-20 06:22:48.253064,2013-05-11 12:02:18.195204
7668416,54964.0,2009-12-19 21:31:39.426283,2013-05-11 12:02:33.722164
11099351,52202.0,2009-05-02 00:55:19.583122,2013-05-11 12:01:15.165846
3228825,65263.0,2009-05-02 00:56:39.904324,2013-05-11 12:02:17.336669
12164770,64794.0,2009-05-13 00:16:58.889527,2013-05-11 12:01:34.841125
